latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
54.79789,-1.6039429,43.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),rain_sum (mm),snowfall_sum (cm)
2025-11-26,3.1,8.7,-1.9,2.90,28.3,51.8,2.90,0.00
2025-11-27,12.3,14.3,9.7,12.30,35.9,67.3,12.30,0.00
2025-11-28,8.2,9.7,6.2,7.90,35.7,66.2,7.90,0.00
2025-11-29,5.0,7.3,3.1,9.70,31.0,55.4,9.70,0.00
2025-11-30,3.4,6.1,1.2,0.70,30.5,56.5,0.70,0.00
2025-12-01,9.2,11.9,4.0,17.20,33.2,63.4,17.20,0.00
2025-12-02,6.6,9.5,3.6,1.10,26.9,55.1,1.10,0.00
2025-12-03,4.1,6.1,3.0,0.00,20.5,38.5,0.00,0.00
2025-12-04,5.8,7.3,3.7,3.50,20.7,40.0,3.50,0.00
2025-12-05,4.8,6.1,2.6,10.90,36.3,64.8,10.90,0.00
2025-12-06,7.4,9.8,5.5,0.90,25.2,44.6,0.90,0.00
2025-12-07,8.2,10.7,6.7,7.90,35.9,68.8,7.90,0.00
2025-12-08,9.5,10.8,8.3,0.00,35.7,65.5,0.00,0.00
2025-12-09,11.3,14.3,7.9,9.40,43.1,83.5,9.40,0.00
2025-12-10,9.7,10.6,9.0,0.30,32.6,66.6,0.30,0.00
2025-12-11,9.1,10.4,7.1,0.00,34.5,63.4,0.00,0.00
2025-12-12,7.6,9.2,4.9,0.40,22.6,42.5,0.40,0.00
2025-12-13,7.9,10.5,6.0,0.00,35.2,65.2,0.00,0.00
2025-12-14,10.7,11.3,10.2,9.40,37.4,69.8,9.40,0.00
2025-12-15,8.8,10.6,5.9,11.00,31.7,60.1,11.00,0.00
2025-12-16,4.2,6.9,1.6,0.00,13.1,23.0,0.00,0.00
2025-12-17,6.5,9.9,2.5,7.20,34.1,63.4,7.20,0.00
2025-12-18,8.2,10.2,6.5,2.50,25.0,52.9,2.50,0.00
2025-12-19,7.5,9.0,6.0,0.00,32.0,60.8,0.00,0.00
2025-12-20,4.5,5.3,3.3,0.00,18.4,33.5,0.00,0.00
2025-12-21,7.5,8.9,4.8,1.00,21.0,36.7,1.00,0.00
2025-12-22,8.2,9.0,6.9,3.60,21.3,37.8,3.60,0.00
2025-12-23,7.2,7.8,6.4,0.70,16.2,32.0,0.70,0.00
2025-12-24,6.2,7.2,4.8,0.00,14.1,31.0,0.00,0.00
2025-12-25,5.4,6.3,4.6,0.00,19.8,39.2,0.00,0.00
2025-12-26,4.8,7.0,3.4,0.00,15.9,30.6,0.00,0.00
2025-12-27,5.7,6.9,2.9,0.30,18.0,32.0,0.30,0.00
2025-12-28,5.8,6.5,4.7,0.00,11.5,22.3,0.00,0.00
2025-12-29,4.9,5.8,3.9,0.50,14.7,28.1,0.50,0.00
2025-12-30,3.5,4.9,0.1,0.10,13.7,25.9,0.10,0.00
2025-12-31,2.7,5.4,-0.5,0.00,29.7,54.4,0.00,0.00
2026-01-01,3.2,5.8,0.5,0.00,32.6,60.8,0.00,0.00
2026-01-02,0.2,1.8,-0.8,0.00,28.7,56.5,0.00,0.00
2026-01-03,-0.6,1.3,-1.7,0.00,28.8,53.3,0.00,0.00
2026-01-04,-1.3,1.2,-2.6,0.00,24.9,45.4,0.00,0.00
2026-01-05,-1.7,0.7,-2.8,0.00,23.7,42.8,0.00,0.00
2026-01-06,0.7,2.8,-2.6,9.00,25.8,45.4,1.60,5.18
2026-01-07,2.4,4.1,0.9,0.00,30.7,56.9,0.00,0.00
2026-01-08,0.2,2.4,-2.2,0.50,11.6,23.4,0.50,0.00
2026-01-09,1.5,3.1,-0.8,5.50,17.7,31.3,2.20,2.31
2026-01-10,-0.8,1.8,-3.2,0.00,21.6,38.2,0.00,0.00
2026-01-11,2.6,8.3,-0.4,15.90,37.5,70.2,8.10,5.46
2026-01-12,8.0,9.4,7.1,0.10,34.3,62.3,0.10,0.00
2026-01-13,5.7,7.9,2.9,1.30,19.6,36.0,1.30,0.00
2026-01-14,3.0,5.7,1.3,0.00,24.5,45.0,0.00,0.00
2026-01-15,4.7,7.2,1.6,0.00,21.9,40.3,0.00,0.00
2026-01-16,2.0,5.1,-1.4,0.10,18.6,32.8,0.10,0.00
2026-01-17,5.3,6.9,3.9,2.30,13.2,24.8,2.20,0.07
2026-01-18,5.5,6.2,4.5,3.70,16.2,28.8,3.70,0.00
2026-01-19,6.2,7.7,4.8,6.50,15.3,26.6,6.50,0.00
2026-01-20,7.6,8.7,6.2,1.50,25.4,48.6,1.50,0.00
2026-01-21,6.4,7.9,4.4,6.90,25.1,45.7,6.90,0.00
2026-01-22,5.9,7.5,4.3,7.50,30.8,55.1,7.50,0.00
2026-01-23,6.0,6.7,5.0,10.20,32.0,58.3,9.80,0.28
2026-01-24,6.0,6.8,5.6,2.80,26.2,47.5,2.80,0.00
2026-01-25,5.3,6.0,4.3,4.50,27.5,48.6,4.40,0.07
2026-01-26,3.8,4.6,2.9,0.60,20.3,37.1,0.60,0.00
2026-01-27,4.1,5.5,3.3,15.10,40.0,71.3,14.60,0.35
2026-01-28,3.1,5.2,0.8,1.80,19.8,37.1,1.60,0.14
2026-01-29,3.4,4.3,2.1,0.50,19.2,37.4,0.50,0.00
2026-01-30,3.7,5.4,2.4,1.90,24.8,43.9,1.90,0.00
2026-01-31,6.1,8.2,5.3,3.20,28.9,51.5,3.20,0.00
2026-02-01,5.2,8.4,3.0,1.80,13.2,24.8,1.80,0.00
2026-02-02,4.5,6.4,2.6,2.50,22.0,39.2,2.50,0.00
