latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
53.954304,-1.0444946,13.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),rain_sum (mm),snowfall_sum (cm)
2025-11-16,7.0,8.6,4.4,0.00,20.1,38.5,0.00,0.00
2025-11-17,4.0,6.3,0.2,0.00,22.7,43.6,0.00,0.00
2025-11-18,2.7,5.3,-0.2,3.60,14.3,28.4,3.60,0.00
2025-11-19,2.3,3.7,-0.2,7.20,27.4,52.6,4.90,1.61
2025-11-20,1.2,3.6,-1.0,1.40,24.8,46.8,0.00,0.98
2025-11-21,0.9,4.3,-1.4,0.00,15.7,27.7,0.00,0.00
2025-11-22,4.1,7.4,1.8,2.80,21.0,38.2,2.80,0.00
2025-11-23,4.2,7.8,0.6,5.50,26.6,47.9,5.10,0.28
2025-11-24,5.0,7.8,2.4,0.70,23.8,50.4,0.70,0.00
2025-11-25,4.2,7.1,1.0,0.00,21.4,42.8,0.00,0.00
2025-11-26,2.4,7.6,-2.4,1.80,19.0,35.6,1.80,0.00
2025-11-27,12.0,14.4,7.4,2.70,24.0,46.1,2.70,0.00
2025-11-28,8.6,11.2,6.2,1.50,33.1,68.4,1.50,0.00
2025-11-29,5.4,6.8,2.2,20.80,28.3,52.9,19.70,0.77
2025-11-30,3.7,6.3,1.9,0.10,25.6,51.5,0.10,0.00
2025-12-01,9.9,12.6,4.9,13.50,29.9,60.8,13.50,0.00
2025-12-02,6.8,9.8,4.7,0.00,24.3,47.2,0.00,0.00
2025-12-03,4.2,6.2,3.2,0.00,14.9,28.8,0.00,0.00
2025-12-04,6.0,7.8,4.1,10.40,21.7,41.4,10.40,0.00
2025-12-05,4.9,6.9,2.1,8.40,34.1,64.1,8.40,0.00
2025-12-06,8.6,10.6,6.9,1.70,22.0,48.2,1.70,0.00
2025-12-07,8.9,12.8,5.2,3.10,35.4,67.3,3.10,0.00
2025-12-08,9.5,11.8,7.7,0.00,24.1,54.7,0.00,0.00
2025-12-09,12.1,14.8,9.1,12.10,33.9,64.1,12.10,0.00
2025-12-10,9.8,11.2,9.1,0.00,24.0,47.9,0.00,0.00
2025-12-11,8.3,10.1,7.2,0.00,21.3,40.0,0.00,0.00
2025-12-12,7.8,9.9,4.1,2.80,19.4,37.4,2.80,0.00
2025-12-13,6.1,8.9,3.0,0.00,22.5,42.5,0.00,0.00
2025-12-14,10.1,11.2,9.2,0.10,26.1,50.0,0.10,0.00
2025-12-15,9.8,10.8,7.9,18.70,25.0,49.0,18.70,0.00
2025-12-16,5.3,7.2,0.9,1.10,9.7,17.3,1.10,0.00
2025-12-17,5.5,10.3,-0.2,3.80,29.6,64.4,3.80,0.00
2025-12-18,9.0,11.1,7.9,9.10,29.2,54.7,9.10,0.00
2025-12-19,7.1,9.7,5.3,0.00,25.6,48.6,0.00,0.00
2025-12-20,4.7,6.4,2.3,0.00,15.4,29.5,0.00,0.00
2025-12-21,8.2,9.6,5.4,1.10,19.7,35.6,1.10,0.00
2025-12-22,8.1,9.4,6.7,1.70,19.7,36.7,1.70,0.00
2025-12-23,7.1,7.9,6.4,0.00,16.0,34.2,0.00,0.00
2025-12-24,5.6,6.8,4.4,0.00,16.3,31.0,0.00,0.00
2025-12-25,5.0,6.2,4.0,0.00,23.0,49.7,0.00,0.00
2025-12-26,3.9,6.9,2.5,0.00,17.0,31.7,0.00,0.00
2025-12-27,5.2,7.3,2.2,0.00,15.9,29.9,0.00,0.00
2025-12-28,6.0,6.9,5.1,0.00,12.1,24.8,0.00,0.00
2025-12-29,5.5,6.4,4.3,0.00,12.6,25.2,0.00,0.00
2025-12-30,4.4,5.6,2.2,0.00,12.4,23.4,0.00,0.00
2025-12-31,1.4,4.9,-2.2,0.00,24.5,46.1,0.00,0.00
2026-01-01,4.0,5.4,1.8,0.80,29.4,57.2,0.60,0.14
2026-01-02,0.4,2.4,-1.1,0.00,23.6,45.4,0.00,0.00
2026-01-03,-0.4,1.5,-2.2,0.00,27.1,50.8,0.00,0.00
2026-01-04,-1.7,1.3,-3.2,0.00,20.5,37.8,0.00,0.00
2026-01-05,-2.3,1.2,-4.3,0.00,20.5,39.6,0.00,0.00
2026-01-06,-0.8,2.9,-5.5,5.40,22.1,40.7,2.20,2.24
2026-01-07,2.1,4.8,-0.6,0.00,21.5,41.8,0.00,0.00
2026-01-08,0.1,2.6,-2.7,0.40,17.4,32.0,0.40,0.00
2026-01-09,2.7,4.8,-0.4,2.50,21.3,38.5,2.30,0.14
2026-01-10,-0.3,2.5,-1.5,0.00,14.9,26.6,0.00,0.00
2026-01-11,3.0,9.2,-0.4,6.50,33.6,67.0,4.40,1.47
2026-01-12,8.5,10.6,7.1,0.00,25.2,52.6,0.00,0.00
2026-01-13,5.8,8.2,1.9,0.30,18.4,34.6,0.30,0.00
2026-01-14,2.5,5.1,0.9,0.00,16.5,31.0,0.00,0.00
2026-01-15,4.6,6.6,3.1,2.00,15.7,34.6,2.00,0.00
2026-01-16,3.8,6.2,2.3,0.20,15.5,31.7,0.20,0.00
2026-01-17,5.2,8.0,3.5,5.00,15.1,26.6,5.00,0.00
2026-01-18,5.5,6.4,4.2,7.70,13.2,25.6,7.70,0.00
2026-01-19,6.9,8.3,5.8,3.50,16.2,29.2,3.50,0.00
2026-01-20,8.0,9.6,6.3,1.20,27.3,57.6,1.20,0.00
2026-01-21,6.7,8.6,4.3,8.80,28.3,51.8,8.80,0.00
2026-01-22,6.3,7.8,5.0,11.70,28.5,53.3,11.70,0.00
2026-01-23,6.7,7.6,5.6,3.50,29.1,56.5,3.50,0.00
2026-01-24,5.8,8.1,4.5,0.00,23.8,46.4,0.00,0.00
2026-01-25,5.3,6.2,4.0,1.80,25.0,46.4,1.80,0.00
2026-01-26,3.7,4.2,2.8,0.30,23.0,43.9,0.30,0.00
2026-01-27,4.7,5.9,4.1,12.70,39.2,72.7,12.70,0.00
2026-01-28,3.3,6.4,0.6,0.80,14.6,29.5,0.80,0.00
2026-01-29,3.7,4.8,2.6,0.00,18.2,38.5,0.00,0.00
2026-01-30,4.2,6.1,2.7,3.80,26.0,48.6,3.80,0.00
2026-01-31,6.5,9.6,4.4,4.10,27.4,51.8,4.10,0.00
2026-02-01,5.4,7.4,3.5,2.60,13.5,25.6,2.60,0.00
2026-02-02,5.3,6.5,4.3,0.10,21.8,45.4,0.10,0.00
