latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
56.41476,-3.3609924,11.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),rain_sum (mm),snowfall_sum (cm)
2025-06-12,14.0,17.7,9.6,0.00,25.8,50.8,0.00,0.00
2025-06-13,17.5,20.9,13.4,1.40,24.0,48.6,1.40,0.00
2025-06-14,14.1,15.9,11.9,14.80,18.0,34.6,14.80,0.00
2025-06-15,15.0,17.4,12.2,0.90,23.7,47.9,0.90,0.00
2025-06-16,15.6,18.2,11.8,0.00,24.8,47.9,0.00,0.00
2025-06-17,16.1,19.4,11.7,1.50,24.0,46.8,1.50,0.00
2025-06-18,13.7,17.0,10.1,0.00,20.5,39.6,0.00,0.00
2025-06-19,14.4,20.3,7.1,0.20,12.9,25.2,0.20,0.00
2025-06-20,18.7,25.3,10.4,0.20,16.2,30.6,0.20,0.00
2025-06-21,18.1,22.4,12.2,0.40,14.8,28.4,0.40,0.00
2025-06-22,15.2,17.8,10.4,3.40,26.5,56.5,3.40,0.00
2025-06-23,13.1,16.8,9.6,0.10,32.3,60.5,0.10,0.00
2025-06-24,14.0,15.9,11.8,0.60,23.1,46.1,0.60,0.00
2025-06-25,14.6,18.5,10.2,0.50,13.3,28.4,0.50,0.00
2025-06-26,15.1,17.3,13.2,6.90,26.3,51.5,6.90,0.00
2025-06-27,16.4,19.6,12.0,5.00,27.2,51.1,5.00,0.00
2025-06-28,16.8,19.0,12.1,0.00,31.5,60.5,0.00,0.00
2025-06-29,16.0,20.4,10.5,0.00,19.8,38.5,0.00,0.00
2025-06-30,18.9,22.4,16.0,7.20,19.7,38.5,7.20,0.00
2025-07-01,13.8,15.6,10.8,1.50,12.4,25.6,1.50,0.00
2025-07-02,11.7,13.6,9.6,16.40,8.9,19.8,16.40,0.00
2025-07-03,12.6,16.4,6.8,1.00,24.7,51.1,1.00,0.00
2025-07-04,14.6,16.4,12.4,2.90,30.0,61.2,2.90,0.00
2025-07-05,15.3,18.8,12.6,2.10,28.2,56.9,2.10,0.00
2025-07-06,13.8,16.2,10.6,9.30,13.5,27.0,9.30,0.00
2025-07-07,14.1,19.0,9.6,0.20,25.5,50.0,0.20,0.00
2025-07-08,14.6,20.2,7.2,0.00,19.6,38.5,0.00,0.00
2025-07-09,18.0,24.0,13.4,0.00,20.8,41.8,0.00,0.00
2025-07-10,18.2,22.4,12.8,0.00,18.8,38.2,0.00,0.00
2025-07-11,19.4,26.2,11.2,0.00,14.1,26.6,0.00,0.00
2025-07-12,19.2,26.8,12.4,0.00,16.9,36.4,0.00,0.00
2025-07-13,18.2,24.2,11.2,0.10,18.4,35.3,0.10,0.00
2025-07-14,16.6,19.9,13.3,9.00,27.3,52.6,9.00,0.00
2025-07-15,14.1,16.9,9.5,7.70,19.1,38.9,7.70,0.00
2025-07-16,16.5,21.1,11.6,1.00,10.8,23.0,1.00,0.00
2025-07-17,17.5,23.0,10.9,0.30,11.9,28.4,0.30,0.00
2025-07-18,18.8,22.0,15.6,2.40,15.5,34.6,2.40,0.00
2025-07-19,16.4,20.0,12.9,13.90,20.7,37.8,13.90,0.00
2025-07-20,17.7,22.0,15.2,9.60,16.9,31.0,9.60,0.00
2025-07-21,17.1,20.5,15.2,10.70,12.8,24.8,10.70,0.00
2025-07-22,17.3,20.5,14.8,3.30,19.8,39.2,3.30,0.00
2025-07-23,17.7,21.7,14.2,0.00,10.4,21.6,0.00,0.00
2025-07-24,17.5,21.5,13.6,0.40,15.4,29.5,0.40,0.00
2025-07-25,15.6,19.0,11.8,0.00,20.8,41.4,0.00,0.00
2025-07-26,15.6,19.0,12.3,0.30,19.4,37.8,0.30,0.00
2025-07-27,15.6,18.9,12.5,0.90,21.7,43.9,0.90,0.00
2025-07-28,15.1,18.5,10.7,0.00,14.6,29.5,0.00,0.00
2025-07-29,14.4,19.8,8.6,0.00,12.1,24.1,0.00,0.00
2025-07-30,15.9,21.8,9.8,0.00,24.0,46.1,0.00,0.00
2025-07-31,16.4,19.5,12.6,0.00,14.3,29.2,0.00,0.00
2025-08-01,14.8,18.3,9.8,0.00,16.4,33.8,0.00,0.00
2025-08-02,15.3,24.0,7.6,0.00,18.3,35.6,0.00,0.00
2025-08-03,17.6,21.4,13.7,1.90,20.9,42.5,1.90,0.00
2025-08-04,13.9,17.0,12.0,11.40,44.6,90.7,11.40,0.00
2025-08-05,14.4,18.0,10.9,0.40,31.9,62.3,0.40,0.00
2025-08-06,15.8,19.7,12.6,0.80,22.0,45.0,0.80,0.00
2025-08-07,15.6,18.9,12.4,1.80,28.9,55.8,1.80,0.00
2025-08-08,15.1,18.2,11.6,0.20,33.4,64.1,0.20,0.00
2025-08-09,14.9,18.0,11.7,1.00,32.5,63.4,1.00,0.00
2025-08-10,14.9,19.7,9.2,0.90,20.9,43.2,0.90,0.00
2025-08-11,17.5,21.4,13.6,0.00,21.3,41.8,0.00,0.00
2025-08-12,19.8,25.8,14.2,1.50,10.7,25.2,1.50,0.00
2025-08-13,20.0,27.6,13.1,0.00,15.7,32.8,0.00,0.00
2025-08-14,19.1,25.8,14.4,3.90,18.2,37.1,3.90,0.00
2025-08-15,17.7,20.8,13.9,1.10,12.6,23.8,1.10,0.00
2025-08-16,17.0,22.2,13.9,0.10,12.0,24.1,0.10,0.00
2025-08-17,16.5,23.8,11.2,0.00,15.4,30.6,0.00,0.00
2025-08-18,15.9,20.0,13.8,0.00,12.4,28.8,0.00,0.00
2025-08-19,15.2,18.6,13.6,0.00,15.8,30.6,0.00,0.00
2025-08-20,13.9,18.3,10.1,0.00,18.0,35.3,0.00,0.00
2025-08-21,14.5,18.6,11.1,0.10,11.3,23.0,0.10,0.00
2025-08-22,13.9,18.5,10.1,0.00,13.7,26.6,0.00,0.00
2025-08-23,14.2,17.8,10.2,0.00,6.9,19.4,0.00,0.00
2025-08-24,16.6,22.4,10.5,0.00,12.1,25.6,0.00,0.00
2025-08-25,18.4,24.8,10.7,0.00,22.8,44.3,0.00,0.00
2025-08-26,17.7,20.5,12.9,4.30,21.3,41.8,4.30,0.00
2025-08-27,14.7,20.4,10.4,3.80,18.8,38.2,3.80,0.00
2025-08-28,14.4,18.5,11.6,7.60,17.5,36.7,7.60,0.00
2025-08-29,14.3,19.0,11.4,14.30,14.9,30.6,14.30,0.00
2025-08-30,14.6,18.3,11.8,13.90,23.0,42.5,13.90,0.00
2025-08-31,15.1,18.4,11.4,0.30,30.8,59.4,0.30,0.00
2025-09-01,15.0,18.0,13.1,6.70,23.4,50.4,6.70,0.00
2025-09-02,14.1,17.5,10.4,0.40,18.1,37.4,0.40,0.00
2025-09-03,12.6,15.5,8.5,8.00,11.5,20.5,8.00,0.00
2025-09-04,13.3,17.6,9.1,0.80,17.0,34.2,0.80,0.00
2025-09-05,13.5,17.3,10.1,0.00,19.8,38.9,0.00,0.00
2025-09-06,14.3,19.1,8.6,0.00,18.5,37.1,0.00,0.00
2025-09-07,16.1,18.7,14.6,9.00,18.1,33.8,9.00,0.00
2025-09-08,13.0,16.7,9.6,0.00,17.2,33.8,0.00,0.00
2025-09-09,12.4,18.5,5.6,0.00,19.2,37.1,0.00,0.00
2025-09-10,13.6,17.5,10.3,11.10,23.8,51.8,11.10,0.00
2025-09-11,11.7,14.6,9.9,1.40,25.0,49.3,1.40,0.00
2025-09-12,11.9,15.2,8.8,0.10,26.3,53.3,0.10,0.00
2025-09-13,10.6,14.2,7.4,7.80,16.7,37.8,7.80,0.00
2025-09-14,9.4,14.2,3.6,12.80,22.8,41.8,12.80,0.00
2025-09-15,12.7,15.4,10.1,7.40,20.0,38.9,7.40,0.00
2025-09-16,12.4,16.6,8.6,1.60,23.2,45.0,1.60,0.00
2025-09-17,11.9,15.6,8.7,4.30,25.1,46.8,4.30,0.00
2025-09-18,14.2,17.0,12.5,0.20,38.9,74.5,0.20,0.00
2025-09-19,14.3,17.1,11.2,1.50,18.7,37.8,1.50,0.00
2025-09-20,11.8,14.5,8.4,0.00,18.9,38.2,0.00,0.00
2025-09-21,8.7,12.7,4.7,0.00,20.8,41.4,0.00,0.00
2025-09-22,7.6,13.7,1.5,0.00,17.8,36.0,0.00,0.00
2025-09-23,7.9,14.5,1.9,0.00,7.6,15.8,0.00,0.00
2025-09-24,8.5,14.6,2.8,0.00,9.3,19.1,0.00,0.00
2025-09-25,10.2,15.6,5.2,0.00,11.7,24.1,0.00,0.00
2025-09-26,10.7,15.6,5.0,0.00,18.4,36.7,0.00,0.00
2025-09-27,11.9,14.9,9.4,10.80,21.6,41.8,10.80,0.00
2025-09-28,9.4,15.0,4.6,0.00,12.6,25.6,0.00,0.00
2025-09-29,7.1,13.0,1.1,0.50,7.0,14.8,0.50,0.00
2025-09-30,12.5,16.9,8.6,0.80,14.4,29.5,0.80,0.00
2025-10-01,15.2,17.1,12.7,4.40,20.9,40.0,4.40,0.00
2025-10-02,14.9,16.4,12.4,7.50,20.5,46.4,7.50,0.00
2025-10-03,12.8,16.4,9.6,21.70,49.8,107.6,21.70,0.00
2025-10-04,10.4,12.1,8.4,4.70,39.5,86.8,4.70,0.00
2025-10-05,11.9,14.1,9.9,0.00,30.3,59.4,0.00,0.00
2025-10-06,14.1,16.4,11.8,0.50,24.6,46.8,0.50,0.00
2025-10-07,12.4,14.3,8.2,0.60,22.9,43.2,0.60,0.00
2025-10-08,11.4,14.4,8.4,0.10,26.9,51.1,0.10,0.00
2025-10-09,13.4,15.6,11.1,0.00,26.6,52.2,0.00,0.00
2025-10-10,12.8,15.4,9.0,0.00,22.7,43.2,0.00,0.00
2025-10-11,12.4,17.5,9.1,0.00,14.3,27.7,0.00,0.00
2025-10-12,10.1,14.6,7.5,0.00,4.5,12.6,0.00,0.00
2025-10-13,10.2,12.9,7.5,0.00,3.7,11.5,0.00,0.00
2025-10-14,9.2,10.7,8.2,0.00,3.3,11.2,0.00,0.00
2025-10-15,8.8,13.1,5.3,0.00,5.3,14.4,0.00,0.00
2025-10-16,7.9,12.1,3.7,0.00,5.8,14.8,0.00,0.00
2025-10-17,9.2,12.1,7.2,0.00,4.7,11.9,0.00,0.00
2025-10-18,8.5,12.6,5.6,0.00,8.5,16.9,0.00,0.00
2025-10-19,9.8,11.8,6.5,10.60,18.4,34.2,10.60,0.00
2025-10-20,11.1,14.4,7.4,7.20,7.9,20.9,7.20,0.00
2025-10-21,9.3,12.9,6.9,3.20,16.8,30.6,3.20,0.00
2025-10-22,8.4,12.4,4.8,0.00,18.5,35.6,0.00,0.00
2025-10-23,5.5,10.4,2.0,0.00,14.0,27.7,0.00,0.00
2025-10-24,6.8,10.1,1.8,1.80,23.8,45.4,1.80,0.00
2025-10-25,6.5,8.2,4.9,0.00,27.5,54.4,0.00,0.00
2025-10-26,6.4,8.8,4.4,1.50,20.5,41.0,1.50,0.00
2025-10-27,6.2,9.4,3.8,3.20,17.7,35.6,3.20,0.00
2025-10-28,8.0,11.4,4.7,1.20,28.1,53.6,1.20,0.00
2025-10-29,6.1,9.6,4.2,0.50,18.4,34.9,0.50,0.00
2025-10-30,5.6,9.4,-0.4,2.70,27.0,50.0,2.70,0.00
2025-10-31,10.9,13.2,8.9,10.50,26.8,58.3,10.50,0.00
2025-11-01,8.2,10.6,4.9,4.70,27.2,51.8,4.70,0.00
2025-11-02,6.8,10.1,3.7,0.10,24.4,47.9,0.10,0.00
2025-11-03,12.5,15.1,8.5,15.70,30.9,58.3,15.70,0.00
2025-11-04,11.5,14.4,8.6,3.10,25.6,48.2,3.10,0.00
2025-11-05,10.9,11.9,9.5,7.40,11.4,22.7,7.40,0.00
2025-11-06,12.1,14.6,10.3,1.30,7.9,14.8,1.30,0.00
2025-11-07,11.6,14.4,9.9,5.60,9.6,17.6,5.60,0.00
2025-11-08,10.5,12.8,7.8,1.30,12.9,23.8,1.30,0.00
2025-11-09,7.9,11.0,4.9,7.10,13.3,26.3,7.10,0.00
2025-11-10,8.0,12.1,5.8,9.70,13.1,25.9,9.70,0.00
2025-11-11,7.2,12.1,3.2,13.90,23.7,53.3,13.90,0.00
2025-11-12,10.2,12.1,8.1,1.40,24.8,46.8,1.40,0.00
2025-11-13,5.8,7.7,4.3,15.40,24.7,47.5,15.40,0.00
2025-11-14,4.5,6.7,0.2,0.00,23.1,43.6,0.00,0.00
2025-11-15,6.6,8.5,5.2,0.00,22.9,43.2,0.00,0.00
2025-11-16,2.0,5.9,-3.2,0.00,13.3,25.2,0.00,0.00
2025-11-17,1.8,5.3,-2.5,0.00,12.5,25.6,0.00,0.00
2025-11-18,1.1,2.2,-1.3,6.50,17.7,32.8,5.90,0.42
2025-11-19,0.3,2.4,-0.9,0.00,18.8,36.4,0.00,0.00
2025-11-20,0.6,3.7,-1.9,1.00,18.8,37.1,0.00,0.70
2025-11-21,-0.6,3.0,-5.2,1.70,15.7,29.5,1.70,0.00
2025-11-22,3.4,5.7,0.3,4.70,10.2,20.9,4.70,0.00
2025-11-23,4.0,5.2,2.6,12.00,14.5,27.0,12.00,0.00
2025-11-24,5.6,7.9,1.6,0.20,21.9,40.3,0.20,0.00
2025-11-25,0.7,4.4,-2.0,0.00,9.3,17.6,0.00,0.00
2025-11-26,3.1,10.4,-2.5,2.90,23.7,43.6,2.90,0.00
2025-11-27,11.4,13.4,8.9,3.40,32.6,66.2,3.40,0.00
2025-11-28,6.8,8.2,5.8,11.40,32.4,64.1,11.20,0.14
2025-11-29,3.3,5.9,0.8,1.30,20.5,37.4,1.30,0.00
2025-11-30,2.1,3.9,-1.5,2.00,22.6,42.5,1.30,0.49
2025-12-01,5.7,7.3,3.4,15.50,13.9,32.0,15.50,0.00
2025-12-02,5.5,7.8,3.3,0.30,17.7,32.4,0.30,0.00
2025-12-03,4.0,6.7,1.1,0.70,15.1,29.2,0.70,0.00
2025-12-04,4.6,6.2,2.7,0.40,12.4,24.8,0.40,0.00
2025-12-05,4.5,6.4,2.0,8.30,31.7,59.0,7.80,0.35
2025-12-06,5.8,7.5,4.4,11.00,26.4,53.3,10.90,0.07
2025-12-07,6.3,7.7,5.1,21.30,17.3,32.0,21.30,0.00
2025-12-08,6.9,8.8,4.2,2.00,22.1,43.9,2.00,0.00
2025-12-09,8.7,13.4,2.3,20.60,41.2,82.1,20.60,0.00
2025-12-10,8.7,10.2,7.1,2.60,34.0,67.7,2.50,0.07
2025-12-11,10.0,11.6,8.4,0.00,25.6,52.2,0.00,0.00
2025-12-12,6.0,9.6,3.8,0.90,13.9,32.8,0.90,0.00
2025-12-13,7.8,10.4,5.3,6.70,30.8,59.0,6.70,0.00
2025-12-14,11.4,12.6,9.9,10.70,33.0,65.5,10.70,0.00
2025-12-15,4.6,9.6,0.1,0.20,15.1,43.9,0.20,0.00
2025-12-16,2.2,5.3,0.2,0.00,10.2,19.4,0.00,0.00
2025-12-17,7.3,10.0,1.1,5.70,25.4,49.0,5.70,0.00
2025-12-18,7.1,8.4,5.0,3.20,24.2,46.8,3.20,0.00
2025-12-19,6.9,8.1,4.9,0.40,33.6,65.2,0.40,0.00
2025-12-20,4.0,7.6,1.4,0.00,13.5,27.0,0.00,0.00
2025-12-21,5.5,8.3,1.6,0.60,14.6,26.6,0.60,0.00
2025-12-22,8.1,8.8,6.8,3.00,18.0,33.5,3.00,0.00
2025-12-23,7.4,8.4,6.7,3.90,11.6,20.9,3.90,0.00
2025-12-24,4.4,6.8,0.2,0.00,8.8,15.8,0.00,0.00
2025-12-25,2.3,5.2,-1.2,0.00,8.1,14.8,0.00,0.00
2025-12-26,4.1,5.9,2.5,0.00,8.4,15.5,0.00,0.00
2025-12-27,3.6,6.1,0.4,0.00,13.9,25.9,0.00,0.00
2025-12-28,2.0,3.7,-2.5,0.00,6.4,15.1,0.00,0.00
2025-12-29,-0.1,3.5,-3.2,0.00,5.9,11.5,0.00,0.00
2025-12-30,-2.7,0.9,-6.1,0.00,5.6,10.8,0.00,0.00
2025-12-31,0.5,5.5,-6.5,2.40,23.5,44.6,2.00,0.28
2026-01-01,2.6,4.7,-0.3,0.80,28.4,55.4,0.80,0.00
2026-01-02,0.1,2.4,-1.5,0.00,25.0,47.2,0.00,0.00
2026-01-03,-1.4,0.3,-3.2,0.00,26.6,51.8,0.00,0.00
2026-01-04,-3.3,-1.0,-6.4,0.00,14.4,27.7,0.00,0.00
2026-01-05,-4.6,-1.4,-7.0,0.20,8.4,16.6,0.00,0.14
2026-01-06,-1.4,2.2,-7.7,6.00,15.7,30.6,3.80,1.54
2026-01-07,2.0,3.8,0.4,3.30,26.9,50.4,0.60,1.89
2026-01-08,-1.5,0.4,-2.8,0.00,4.4,9.7,0.00,0.00
2026-01-09,-1.3,1.5,-4.1,2.00,5.4,13.7,0.60,0.98
2026-01-10,0.3,1.8,-1.6,1.30,12.7,24.5,1.20,0.07
2026-01-11,3.6,8.8,1.1,26.10,32.8,65.2,22.50,2.52
2026-01-12,6.6,8.4,3.7,3.40,32.5,63.4,3.40,0.00
2026-01-13,1.6,3.5,0.3,2.90,16.3,29.5,2.90,0.00
2026-01-14,3.6,5.6,0.8,0.80,17.7,33.8,0.80,0.00
2026-01-15,3.0,5.8,-1.8,2.10,16.6,30.6,2.10,0.00
2026-01-16,-1.3,0.5,-3.2,1.10,6.6,14.4,0.00,0.77
2026-01-17,1.7,4.2,-1.1,4.90,6.8,13.3,4.90,0.00
2026-01-18,2.4,4.3,1.0,1.40,9.5,18.0,1.40,0.00
2026-01-19,2.1,3.0,-0.3,0.00,6.4,12.6,0.00,0.00
2026-01-20,5.6,8.1,2.9,0.80,23.0,43.2,0.80,0.00
2026-01-21,6.4,7.4,5.6,14.50,28.8,52.6,14.50,0.00
2026-01-22,5.9,7.5,4.7,11.60,30.3,56.5,11.60,0.00
2026-01-23,4.9,5.9,3.6,16.80,32.5,59.8,13.80,2.10
2026-01-24,5.2,5.6,4.8,4.00,25.0,49.3,4.00,0.00
2026-01-25,5.3,6.3,4.4,2.30,28.6,53.6,2.30,0.00
2026-01-26,4.4,5.2,3.8,0.30,24.3,46.1,0.30,0.00
2026-01-27,4.2,5.0,3.8,16.00,40.3,78.1,16.00,0.00
2026-01-28,4.4,7.4,2.5,11.80,27.9,53.3,11.60,0.14
2026-01-29,4.2,5.5,2.8,7.00,21.3,41.4,5.60,0.98
2026-01-30,4.1,5.0,2.9,4.00,26.8,54.0,4.00,0.00
2026-01-31,5.4,6.6,4.7,3.00,22.1,39.2,3.00,0.00
2026-02-01,4.8,7.4,1.2,2.30,15.7,29.2,2.30,0.00
2026-02-02,4.2,5.8,2.8,3.20,24.4,44.3,3.20,0.00
